NO RVI,TYPE,PUBLIC PLACE ID,DESCRIPTION,ADDRESSE,More Information,Borough,Latitude,Longitude,Altitude
6095,ARDI,CMYRDPRINC,CMiriam/atl/Royden porte principale,8160 Royden CH Porte Principale VILLE MONT-ROYAL H4P2T2,Royden workshop main entrance . Via facing the main entrance center of the building,MONT-ROYAL,45.5196,-73.6386,100
6034,ARDI,CMYSTROCH,CMiriam/atl/St-Roch,419 Saint-Roch RU MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H3N2H8,Park Extension Youth Organisation workshop.  Via the main entrance (Complexe William Hingston) on the west side of the building.,VILLERAY,45.5556,-73.617,100
5808,ARDI,CJUIFTRAVA,CMiriam/Centre Juif de Travail Adapte,8400 Mountain Sights AV MONTREAL (COTE-DES-NEIGES/NDG) H3X2R4,Centre Juif de Travail  Adapte . Via the main entrance,COTE-DES-NEIGES,45.496,-73.6247,100
6039,ARDI,CMYMADA,CMiriam/Plateau/Mada,6880 Cote-de-Liesse CH Mada SAINT-LAURENT H4T2A1,MADA workshop. Via Moisson Montreal main entrance.,SAINT-LAURENT,45.5003,-73.703,100
1030,COLLEGE,COLLBREBEU,College Brebeuf,5625 Decelles AV MONTREAL (COTE-DES-NEIGES/NDG) H3A0G4,Brebeuf College. Via the entrance of the door on 5605 Decelles avenue.,COTE-DES-NEIGES,45.496,-73.6247,100
1036,COLLEGE,COLLJABBOT,College John Abbott  Pavillon Casgrain,21275 Lakeshore CH College SAINTE-ANNE-DE-BELLEVUE H4L0A1,John Abbott College Casgrain Pavilion. Via John Abbott College entrance by Maple street.,SAINTE-ANNE-DE-BELLEVUE,45.4069,-73.9512,100
1033,COLLEGE,COLLLOYOLA,College Loyola,7141 Sherbrooke RU O Concordia University Loyola Campus MONTREAL (COTE-DES-NEIGES/NDG) H4B1R6,Loyola College. Via the main entrance by Sherbrooke West street.,COTE-DES-NEIGES,45.496,-73.6247,100
1034,COLLEGE,COLLOYSCA,College Loyola Carrefour des Sc applique,7141 Sherbrooke RU O Pavillon Carrefour des Sc appliquees HU MONTREAL (COTE-DES-NEIGES/NDG) H1X2C8,Loyola College Applied Science Hub (HU). Via the door of the Applied Science Hub with TA Pictogram.,COTE-DES-NEIGES,45.496,-73.6247,100
1035,COLLEGE,COLLLOYIMP,College Loyola Imprimerie,7141 Sherbrooke RU O Imprimerie MONTREAL (COTE-DES-NEIGES/NDG) H4B1R6,Loyola College Printing office. Via the PS-150 entrance on West Broadway street.,COTE-DES-NEIGES,45.496,-73.6247,100
1032,COLLEGE,COLLOYHH,College Loyola Pavillon Hingston Hall,7141 Sherbrooke RU O Pavillon Hingston Hall MONTREAL (COTE-DES-NEIGES/NDG) H1X2C8,"Loyola College Hingston Hall. Via the entrance facing rear alley, obliquely to the chimney.",COTE-DES-NEIGES,45.496,-73.6247,100
1037,COLLEGE,COLLLOYPET,College Loyola Pavillon O.Peterson (VE),7141 Sherbrooke RU O Pavillon Oscar Peterson (V.E) MONTREAL (COTE-DES-NEIGES/NDG) H1X2C8,Loyola College. Oscar Peterson Pavilion. Via the VE door.,COTE-DES-NEIGES,45.496,-73.6247,100
1038,COLLEGE,COLLSTJVIA,College St-Jean-Vianney,12630 Gouin BV E MONTREAL (POINTE-AUX-TREMBLES/RDP) H1C1B9,St-Jean-Vianney College. Via the door of the Sport and Cultural Center with the TA Pictogram.,POINTE-AUX-TREMBLES,45.6473,-73.494,100
4170,LOISIRS,CAQUATIQUE,Complexe Aquatique Ãle-Sainte-Helene,130 du Tour-de-l'Isle CH MONTREAL (VILLE-MARIE) H3C4W7,Aquatic Complex Ãle Ste-Helene . Via main entrance at  the Aquatic Complex,VILLE-MARIE,45.5126,-73.554,100
1344,BUREAU,CDESJARDIN,Complexe Desjardins,150 Sainte-Catherine RU O MONTREAL (VILLE-MARIE) H4E3H1,Complexe Desjardins. Via the inside parking lot on Jeanne-Mance street.,VILLE-MARIE,45.5126,-73.554,100
1923,CIMETIER,CFMAGPOIR,Complexe Funeraire Magnus Poirier,6825 Sherbrooke RU E MONTREAL (HOCHELAGA/MAISONNEUVE) H1L1A6,Magnus Poirier Funeral Complex. Via under the awning at the main entrance.,HOCHELAGA,45.5498,-73.5416,100
5003,GOUV,CGFAVREAU,Complexe Guy Favreau,163 De La Gauchetiere RU O MONTREAL (VILLE-MARIE) H4E2Y2,Complexe Guy Favreau. Via the entrance by 163 de la Gauchetiere west.,VILLE-MARIE,45.5126,-73.554,100
4187,LOISIRS,COPHAN,Conf. Organismes Pers Handicapees Quebec,2030 Pie-IX BV COPHAN MONTREAL (HOCHELAGA/MAISONNEUVE) H1V2C9,Disability People Organizations Confederation of Quebec. Via the main entrance,HOCHELAGA,45.5498,-73.5416,100
1424,MAGASIN,COSTCOANJO,Costco Anjou,9401 des Sciences BV ANJOU H1R1W3,,ANJOU,45.5964,-73.535,100
1374,MAGASIN,COSTCOMC,Costco Marche Central,1015 du Marche-Central RU MONTREAL (AHUNTSIC/CARTIERVILLE) H2R3B6,Costco Central Market. Via the south side of the building.,AHUNTSIC,45.5539,-73.667,100
1377,MAGASIN,COSTCOBRDG,Costco rue Bridge,300 Bridge RU MONTREAL (SUD-OUEST) H3R3E5,"''COSTCO, VCia the Right side of the main door at the TA sign''",SUD-OUEST,45.4791,-73.5812,100
5004,GOUV,COURTMUNIM,Cour Municipale de Montreal,775 Gosford RU MONTREAL (VILLE-MARIE) H4A3K6,Montreal Municipal Court. Via the entrance at 750 Bonsecours street.,VILLE-MARIE,45.5126,-73.554,100
3646,MEDICAL,CHUMSTANTO,CRCHUM Tour Saint-Antoine,850 Saint-Denis RU MONTREAL (VILLE-MARIE) H2X0A9,"Saint-Antoine CRCHUM Tour. Via small feeder street of St-Denis , via Viger",VILLE-MARIE,45.5126,-73.554,100
3645,MEDICAL,CHUMVIGER,CRCHUM Tour Viger,900 Saint-Denis RU CRCHUM Pavillon R MONTREAL (VILLE-MARIE) H2X3E4,"Viger CRCHUM Tour. Via small feeder street of St-Denis , via Viger",VILLE-MARIE,45.5126,-73.554,100
6068,ARDI,LDUPPIBELV,CRDITED Centre -Sud Plateau RAMI,2555 Dollard AV CRDI LASALLE H4A3K6,R A M I workshop . Via by the door 5,LASALLE,45.4308,-73.6358,100
6002,ARDI,LDUPLAPIER,CRDITED Centre-Sud 2027 Lapierre porte A,2027 Lapierre RU LASALLE H8N1N8,"2027 Lapierre workshop.  Door A, by Pigeon street, at the post.",LASALLE,45.4308,-73.6358,100
5999,ARDI,LDUPLAPB,CRDITED Centre-Sud 2027 Lapierre porte B,2027 Lapierre RU LASALLE H8N1N8,"2027 Lapierre workshop.  Door B, by Pigeon street, at the post.",LASALLE,45.4308,-73.6358,100
5998,ARDI,LDUPLAPC,CRDITED Centre-Sud 2027 Lapierre porte C,2027 Lapierre RU LASALLE H8N1N8,"2027 Lapierre workshop.  Door C, by Pigeon street, at the post.",LASALLE,45.4308,-73.6358,100
6099,ARDI,LDUPLAPIE2,CRDITED Centre-Sud 2031 Lapierre,2031 Lapierre RU LASALLE H8N1N8,2031 Lapierre workshop. ATTENTION durant COVID-19. Via le 2031 Lapierre au pictogramme TA. Porte ouvre Ã  08h30,LASALLE,45.4308,-73.6358,100
6064,ARDI,LDUPHENLEM,CRDITED Centre-Sud Centre Henri-Lemieux,7644 Edouard RU LASALLE H8P2T6,Henri-Lemieux workshop . Via the access ramp to the T A signpost,LASALLE,45.4308,-73.6358,100
6001,ARDI,CRMOREL,CRDITED Centre-Sud Centre Real Morel,3500 Wellington RU VERDUN H4G1T3,Real Morel center . Via the entrance on the east side building,VERDUN,45.4615,-73.5674,100
6006,ARDI,LDUPDOMINI,CRDITED Centre-Sud Dominion (ST-Antoine),850 Dominion RU MONTREAL (SUD-OUEST) H3J1A8,Dominion workshop . Via the main entrance,SUD-OUEST,45.4791,-73.5812,100
6067,ARDI,LDUP17IEME,CRDITED Centre-Sud Plateau 17e AV,7701 17e AV CRDI MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H2A2S4,17e  workshop . Via the main entrance,VILLERAY,45.5556,-73.617,100
6061,ARDI,LDUPCANTIR,CRDITED Centre-Sud Plateau Canadian Tire,7200 Sainte-Anne-de-Bellevue BV MONTREAL (COTE-DES-NEIGES/NDG) H4B1V2,Canadian Tire store . Via the main entrance at T A signpost,COTE-DES-NEIGES,45.496,-73.6247,100
6043,ARDI,LDUPCHODEL,CRDITED Centre-Sud Plateau Chocolat Del,1596 Atateken RU MONTREAL (VILLE-MARIE) H2L3L4,Chocolat Deluxe workshop . Via the main entrance at T A signpost,VILLE-MARIE,45.5126,-73.554,100
6086,ARDI,LDUPDAVINC,CRDITED Centre-Sud Plateau Da Vinci A,7701 17e AV Porte A MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H2A2S4,Da Vinci workshop . VIA Leonard the Vinci // Door A,VILLERAY,45.5556,-73.617,100
6092,ARDI,DAVINCIB,CRDITED Centre-Sud Plateau Da Vinci B,7701 17e AV Porte B MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H2A2S4,Plateau Da Vinci. Porte ouvre Ã  8h30,VILLERAY,45.5556,-73.617,100
6056,ARDI,LDUPCORDNE,CRDITED Centre-Sud Plateau des Aines,7491 Cordner RU LASALLE H4W2B9,Cordner workshop . Via the main entrance at T A signpost,LASALLE,45.4308,-73.6358,100
6059,ARDI,LDUPHYMUS,CRDITED Centre-Sud Plateau Ellingham,325 Hymus BV POINTE-CLAIRE H9G2E6,Ellingham workshop .Via the acces ramp on the right side of the building door 325 A,POINTE-CLAIRE,45.4486,-73.8167,100
6008,ARDI,ATLLIEGE,CRDITED Centre-Sud Plateau Eureka,225 de Liege RU O MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H8Y1K2,Eureka workshop. Via the main entrance,VILLERAY,45.5556,-73.617,100
6010,ARDI,LDUPSTPATR,CRDITED Centre-Sud Plateau l'Intervalle,2475 Saint-Patrick RU MONTREAL (SUD-OUEST) H4R1L5,l'Intervalle workshop . Via in front entrance at the ramp,SUD-OUEST,45.4791,-73.5812,100
6066,ARDI,MEGABRANDS,CRDITED Centre-Sud Plateau Mega Brands,4505 Hickmore RU SAINT-LAURENT H1M1C7,MegaBrands workshop . Via facing the employee entrance at T A signpost,SAINT-LAURENT,45.5003,-73.703,100
6009,ARDI,LDUPNOVATE,CRDITED Centre-Sud Plateau Novatek,2445 Leger RU LASALLE H1W1B2,Novatek workshop . Via the central parking lot entrance,LASALLE,45.4308,-73.6358,100
6089,ARDI,LDUPPERSAB,CRDITED Centre-Sud Plateau Pere Sablon,4265 Papineau AV MONTREAL (PLATEAU MONT-ROYAL) H2H2P6,Pere Sablon workshop . Via the blue door by the parking at the back.,PLATEAU MONT-ROYAL,45.526,-73.58,100
6085,ARDI,ATLSAINTJA,CRDITED Centre-Sud Plateau Renaissance,7205 Saint-Jacques RU MONTREAL (COTE-DES-NEIGES/NDG) H7H1C5,Renaissance workshop . Via the exit door  in front  at T A signpost,COTE-DES-NEIGES,45.496,-73.6247,100
6075,ARDI,LDUPSPIRAL,CRDITED Centre-Sud Plateau Uni,2425 Dandurand RU MONTREAL (ROSEMONT) H4K1X1,Uni workshop . Via the B door,ROSEMONT,45.5585,-73.5901,100
6102,ARDI,325CHYMUS,CRDITED Centre-sud porte C,325 Hymus BV POINTE-CLAIRE H9G2E6,"CRDITED Centre-sud porte C  , VIA Parking, Via the gate",POINTE-CLAIRE,45.4486,-73.8167,100
6040,ARDI,CRADISSON,CRDITED Plateau Radisson,3800 Radisson RU CRDI MONTREAL (HOCHELAGA/MAISONNEUVE) H3V1A5,CRDITED Radisson Emb/Deb door on the parking side,HOCHELAGA,45.5498,-73.5416,100
6030,ARDI,GMAJ6120LA,CRDITED Secteur Est  Plateau GEMO,6120 La Fontaine RU MONTREAL (HOCHELAGA/MAISONNEUVE) H1N2T1,Gemo workshop . Via the schoolyard by Guybourg street,HOCHELAGA,45.5498,-73.5416,100
6007,ARDI,GMAABOMBAR,CRDITED Secteur Est Armand Bombardier,11420 Armand-Bombardier BV MONTREAL (POINTE-AUX-TREMBLES/RDP) H1E2W9,Arteau workshop . Via in front of the street,POINTE-AUX-TREMBLES,45.6473,-73.494,100
6014,ARDI,GMAJDARC1,CRDITED Secteur Est Jeanne-D'Arc 1,2101 Jeanne-d'Arc AV MONTREAL (HOCHELAGA/MAISONNEUVE) H1P3M1,2101 Jeanne d'Arc Animation center. Via the main entrance.,HOCHELAGA,45.5498,-73.5416,100
6077,ARDI,GMAJDARC2,CRDITED Secteur Est Jeanne-D'Arc 2,2103 Jeanne-d'Arc AV MONTREAL (HOCHELAGA/MAISONNEUVE) H1A1V1,2103 Jeanne d'Arc workshop . Via the front door,HOCHELAGA,45.5498,-73.5416,100
6021,ARDI,GMAJONTARI,CRDITED Secteur Est Ontario,4532 Ontario RU E MONTREAL (HOCHELAGA/MAISONNEUVE) H1P3M1,Boutique workshop . Via the main entrance on Bennett street,HOCHELAGA,45.5498,-73.5416,100
6088,ARDI,GMAPCOUBE1,CRDITED Secteur Est Pierre-de-Coubertin,6200 Pierre-De Coubertin AV Ecole Edouard-Montpetit MONTREAL (HOCHELAGA/MAISONNEUVE) H4H2A7,"Pierre-de-Coubertin workshop . Via the parking lot , door 1 at T A signpost",HOCHELAGA,45.5498,-73.5416,100
6020,ARDI,GMAPCOUBER,CRDITED Secteur Est Pierre-de-Coubertin,6980 Pierre-De Coubertin AV MONTREAL (HOCHELAGA/MAISONNEUVE) H1N1T8,Tour Longue Pointe workshop . Via the main entrance,HOCHELAGA,45.5498,-73.5416,100
6016,ARDI,GMAPGAGNON,CRDITED Secteur Est Plateau Champ d'Eau,9125 Pascal-Gagnon RU Suite # 106 SAINT-LEONARD H1A5G3,Champ d'eau workshop . Via door 106 by the north side,SAINT-LEONARD,45.5931,-73.587,100
6037,ARDI,GMAJ8051ME,CRDITED Secteur Est Plateau Cobra,8051 Metropolitain BV E ANJOU H4H2A7,Cobra workshop . Via the main entrance by the parking lot,ANJOU,45.5964,-73.535,100
6069,ARDI,GMADURONCE,CRDITED Secteur Est Plateau du Ronceray,7741 du Ronceray AV ANJOU H1K3W7,Formation Ã  Distance workshop . Via the main entrance,ANJOU,45.5964,-73.535,100
6015,ARDI,GMAJEDISON,CRDITED Secteur Est Plateau Edison,9181 Edison RU ANJOU H1H3G6,Edison Plateau. At the landing stage on Edison Street.,ANJOU,45.5964,-73.535,100
6072,ARDI,GMAJARRY,CRDITED Secteur Est Plateau Jarry,7750 Jarry RU E ANJOU H1J2M3,Jarry workshop . Via by the west side door at T A signpost,ANJOU,45.5964,-73.535,100
6070,ARDI,GMAJPIEIX,CRDITED Secteur Est Plateau PIMO Pie-IX,2030 Pie-IX BV PIMO MONTREAL (HOCHELAGA/MAISONNEUVE) H1V2C9,Pie-IX PIMO workshop . Via the main entrance,HOCHELAGA,45.5498,-73.5416,100
6083,ARDI,LDUPSAUVE,CRDITED Secteur Est Plateau Sauve,350 Sauve RU O MONTREAL (AHUNTSIC/CARTIERVILLE) H3L1Z8,Sauve workshop . Via the main entrance at T A signpost,AHUNTSIC,45.5539,-73.667,100
6104,ARDI,CICPERRAS1,CRDITED Secteur Est.  Perras,10950 Perras BV HÃ´tel de Ville Batiment  #1 MONTREAL (POINTE-AUX-TREMBLES/RDP) H1E1A4,Perras animation center. Via the main entrence of number 1 building,POINTE-AUX-TREMBLES,45.6473,-73.494,100
6079,ARDI,INTGEJOURN,CRDITED Secteur Nord Cegep Ahuntsic,8955 Saint-Hubert RU MONTREAL (AHUNTSIC/CARTIERVILLE) H2M1Y5,Cegep Ahuntsic workshop .  via facing 8955 St-Hubert near the TA sign,AHUNTSIC,45.5539,-73.667,100
6050,ARDI,INTG16EAVE,CRDITED Secteur Nord Cegep Rosemont,6400 16e AV CRDI MONTREAL (ROSEMONT) H1X2S9,Cegep Rosemont workshop . Via the main entrance (6400 16ieme )at all times,ROSEMONT,45.5585,-73.5901,100
6049,ARDI,INTGCREMAZ,CRDITED Secteur Nord Cremazie,2651 Cremazie BV E CRDI MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H1Z2H6,Cremazie workshop . Via the school yard by 1st Avenue,VILLERAY,45.5556,-73.617,100
1,ARDI,INTGSTVIAT,CRDITED Secteur Nord Frank and Oak,160 Saint-Viateur RU E MONTREAL (PLATEAU MONT-ROYAL) H1S3C6,Frank and Oak workshop . Via the door on Casgrain street at T A signpost,PLATEAU MONT-ROYAL,45.526,-73.58,100
6018,ARDI,INTGMODLIE,CRDITED Secteur Nord Jeunesse au Soleil,950 Montee de Liesse BV SAINT-LAURENT H4T1N8,Jeunesse au Soleil workshop . Via the last door completely behind at T A signpost,SAINT-LAURENT,45.5003,-73.703,100
6093,ARDI,INTGRPARC,CRDITED Secteur Nord Jeunesse au Soleil,6700 du Parc AV MONTREAL (ROSEMONT) H2V4H9,Jeunesse au soleil  via the back entrance in the parking,ROSEMONT,45.5585,-73.5901,100
6080,ARDI,INTGCLARK,CRDITED Secteur Nord Jeunesse au Soleil,4238 Clark RU MONTREAL (PLATEAU MONT-ROYAL) H2W1B7,Jeunesse au Soleil workshop . Via the main entrance,PLATEAU MONT-ROYAL,45.526,-73.58,100
6052,ARDI,INTGCOTEDE,CRDITED Secteur Nord Moisson Montreal,6880 Cote-de-Liesse CH CRDI SAINT-LAURENT H4T2A1,Moisson Montreal workshop . Via the main entrance,SAINT-LAURENT,45.5003,-73.703,100
6046,ARDI,INTGDGPRAI,CRDITED Secteur Nord Plateau Busrel,4753 des Grandes-Prairies BV SAINT-LEONARD H1R1A5,Busrel workshop. Via the metal door at the TA Pictogram.,SAINT-LEONARD,45.5931,-73.587,100
6074,ARDI,INTGDESLAU,CRDITED Secteur Nord Plateau Busrel,200 Deslauriers RU CRDI SAINT-LAURENT H4N1V8,Busrel workshop . Via the north side of the parking lot at T A signpost,SAINT-LAURENT,45.5003,-73.703,100
6060,ARDI,INTGCHAMBO,CRDITED Secteur Nord Plateau C.R.E.C.A.,10770 Chambord RU MONTREAL (AHUNTSIC/CARTIERVILLE) H2C2R8,C R E C A workshop . Via the main entrance,AHUNTSIC,45.5539,-73.667,100
6090,ARDI,INTGDGRPRA,CRDITED Secteur Nord Plateau Le Support,6275 des Grandes-Prairies BV SAINT-LEONARD H1P1A5,Le Support workshop . Via the east side door at T A signpost,SAINT-LEONARD,45.5931,-73.587,100
6023,ARDI,INTGLAVER,CRDITED Secteur Nord Plateau Solidarite,10780 Laverdure RU MONTREAL (AHUNTSIC/CARTIERVILLE) H1G1J6,Solidarite workshop . Via the entrance through the back yard,AHUNTSIC,45.5539,-73.667,100
6031,ARDI,INTGPARKHA,CRDITED Secteur Nord Plateau Wagar,5785 Parkhaven AV COTE-SAINT-LUC H4W1Y1,Wagar workshop. Via the door G on the south side of the school.,COTE-SAINT-LUC,45.4712,-73.6658,100
6028,ARDI,INTGHBOURA,CRDITED Secteur Nord Village des Valeurs,5630 Henri-Bourassa BV E MONTREAL-NORD H1G2W4,Village des Valeurs workshop . Via the main entrance,MONTREAL-NORD,45.6085,-73.6172,100
5813,ECOLE,CREPCREMAZ,CREP/Centre de Ressources Educatives,2651 Cremazie BV E Ecole MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H2A2N7,Learning Ressource Centre.Via the school yard by 1st Avenue,VILLERAY,45.5556,-73.617,100
4092,LOISIRS,CROISLACHI,Croisiere Lachine,300 du Canal CH LACHINE H8S4G2,Croisiere Lachine . Via the main entrance,LACHINE,45.4413,-73.6871,100
6105,ARDI,CROMPOLICE,CROM Police,980 Guy RU MONTREAL (VILLE-MARIE) H2L1L8,SPVM Operational Center-South Division. Via the main entrance.,VILLE-MARIE,45.5126,-73.554,100
6032,ARDI,CROMLAPIER,CROM/atl/1111 Lapierre,1111 Lapierre RU Atelier readaptation LASALLE H8N2J4,1111 Lapierre workshop . Via par la porte #22  Pictogramme T.A.,LASALLE,45.4308,-73.6358,100
6029,ARDI,CROMLABROS,CROM/atl/215 Labrosse,215 Labrosse AV POINTE-CLAIRE H9H4X9,Labrosse workshop . Via the main entrance,POINTE-CLAIRE,45.4486,-73.8167,100
6082,ARDI,CROMANDRE,CROM/atl/Andre,2945 Andre AV DORVAL H8Z2N6,Les Services K D workshop . Via the door into the parking lot on the south side of the building at T A signpost,DORVAL,45.4501,-73.7491,100
6022,ARDI,CBENNY,CROM/atl/Benny,2221 Benny AV MONTREAL (COTE-DES-NEIGES/NDG) H3J3S3,Benny Rehabilitation Center for Adults  . Via the main entrance,COTE-DES-NEIGES,45.496,-73.6247,100
6100,ARDI,CROMCARTIE,CROM/atl/Cartier,147 Cartier AV POINTE-CLAIRE H9R1T8,Cartier workshop.,POINTE-CLAIRE,45.4486,-73.8167,100
6062,ARDI,CROMPRESEN,CROM/atl/de la Presentation,225 de la Presentation AV DORVAL H9S3L7,De la Presentation workshop. Via the main entrance.,DORVAL,45.4501,-73.7491,100
6012,ARDI,CROMDELISL,CROM/atl/Delisle,2515 Delisle RU CEDA MONTREAL (SUD-OUEST) H8S2G1,Delisle workshop . Via the entrance by parking lot at the acces ramp,SUD-OUEST,45.4791,-73.5812,100
6054,ARDI,CROMDONEGA,CROM/atl/Donegani,111 Donegani AV CRDI POINTE-CLAIRE H9B1C3,Donegani workshop . Via the main entrance,POINTE-CLAIRE,45.4486,-73.8167,100
6058,ARDI,CROMSTJEAN,CROM/atl/Eglise Ste-Genevieve,4697 Saint-Jean BV DOLLARD-DES-ORMEAUX H2K2C9,Ste-Genevieve Church . Via the back entrance at T A signpost,DOLLARD-DES-ORMEAUX,45.4935,-73.8275,100
6005,ARDI,CROMPIERRE,CROM/atl/Eglise Westview Bible Church,16789 de Pierrefonds BV PIERREFONDS/ROXBORO H9H3G6,Westview Bible Church . Via by St-Charles street,,,,100
6011,ARDI,CROMGTAYLO,CROM/atl/Gary Taylor,231 Elm AV CRDI BEACONSFIELD H9B2A3,Gary Taylor workshop . Via the main entrance,BEACONSFIELD,45.4312,-73.8654,100
6076,ARDI,CROMHYMUS,CROM/atl/Hymus 1,93 Hymus BV POINTE-CLAIRE H9G2E6,93 Hymus workshop . Via the main entrance,POINTE-CLAIRE,45.4486,-73.8167,100
6078,ARDI,CROMJABBOT,CROM/atl/John Abbott,21275 Lakeshore CH CRDI SAINTE-ANNE-DE-BELLEVUE H4L0A1,"John Abbott . By Maple street  on the roundabout ,  facing the entrance",SAINTE-ANNE-DE-BELLEVUE,45.4069,-73.9512,100
6035,ARDI,CROMTRANS,CROM/atl/La Senza,1400 Transcanadienne VO DORVAL H9P1H7,La Senza workshop . Via the main entrance,DORVAL,45.4501,-73.7491,100
6025,ARDI,CROMLGROUL,CROM/atl/Lionel Groulx,2520 Lionel-Groulx AV MONTREAL (SUD-OUEST) H3J3S3,"Lionel-Groulx workshop . . Via the parking east side, by the green door (near the ramp)",SUD-OUEST,45.4791,-73.5812,100
6038,ARDI,CROMPARKHA,CROM/atl/Parkhaven,5785 Parkhaven AV Porte F COTE-SAINT-LUC H4W1Y1,Marymount workshop . Via the door F on the south side of the building,COTE-SAINT-LUC,45.4712,-73.6658,100
6042,ARDI,CROMPRECIS,CROM/atl/Precise,555 Lee AV BAIE-D'URFE H2L1L8,Precise workshop . Via by Cruickshank street at T A signpost,,,,100
3579,HOPITAL,HCUSMCDCAN,CUSM Centre du Cancer,1001 Decarie BV Centre du Cancer MONTREAL (COTE-DES-NEIGES/NDG) H4A3J1,McGill University Health Centre. Cancer Center. Via the main door. Brown Bloc. After 8h00 PM : Via the Central door near the 77 bus stop.,COTE-DES-NEIGES,45.496,-73.6247,100
3580,HOPITAL,HCUSMHGENF,CUSM HÃ´pital de Montreal pour enfants,1001 Decarie BV HÃ´pital pour enfants MONTREAL (COTE-DES-NEIGES/NDG) H4A3J1,McGill University Health Centre. Montreal Children's Hospital. Via the Montreal Children Hospital door. After 8h00 PM : Via the Central door near the 77 bus stop.,COTE-DES-NEIGES,45.496,-73.6247,100
3578,HOPITAL,HCUSM,CUSM HÃ´pital Royal Victoria,1001 Decarie BV HÃ´pital Royal Victoria MONTREAL (COTE-DES-NEIGES/NDG) H4A3J1,McGill University Health Centre. Royal Victoria Hospital. At the door D. After 8h00 PM : Via the Central door near the 77 Bus stop.,COTE-DES-NEIGES,45.496,-73.6247,100
3581,HOPITAL,HCUSMHSENF,CUSM HÃ´pital Shriners pour enfants,1001 Decarie BV HÃ´pital Shriners pour enfants MONTREAL (COTE-DES-NEIGES/NDG) H4A3J1,McGill University Health Centre. Shriners Children's Hospital. Via the Shriners Children's Hospital door. After 8h00 PM : Via the Central door near the 77 Bus stop.,COTE-DES-NEIGES,45.496,-73.6247,100
3582,HOPITAL,HCUSMHTHOR,CUSM HÃ´pital Thoracique de Montreal,1001 Decarie BV HÃ´pital Thoracique MONTREAL (COTE-DES-NEIGES/NDG) H4A3J1,McGill University Health Centre. Thoracique Hospital. At the door D. After 8h00 PM : Via the Central door near the 77 Bus stop.,COTE-DES-NEIGES,45.496,-73.6247,100
4190,LOISIRS,DANSEAEST,Danse Les Amis de l'est,9140 Perras BV MONTREAL (POINTE-AUX-TREMBLES/RDP) H1C1K7,Danse les Amis de l'est . Via the main entrance,POINTE-AUX-TREMBLES,45.6473,-73.494,100
4231,LOISIRS,DANSEEST,Danse Les Amis de l'est,15912 Notre-Dame RU E Centre de Loisirs Communautaire MONTREAL (POINTE-AUX-TREMBLES/RDP) H1A4K3,Danse Les Amis de l'Est . Via in the parking lot facing the door at T A signpost,POINTE-AUX-TREMBLES,45.6473,-73.494,100
4232,LOISIRS,DANSECMTL,Danse les Compagnons de Montreal,6365 De Saint-Vallier RU MONTREAL (ROSEMONT) H2S2P6,Danse les Compagnons Montreal . Via the main entrance at the T A signpost,ROSEMONT,45.5585,-73.5901,100
4191,LOISIRS,DANSESTJOS,Danse Saint-Joseph Spectacle l'EntrepÃ´t,2901 Saint-Joseph BV LACHINE H2H1C4,Danse Saint-Joseph et Spectacle l'EntrepÃ´t . Via the back entrance,LACHINE,45.4413,-73.6871,100
2902,ECOLE,ECOALLANCR,Ecole Allancroft,265 Allancroft CH BEACONSFIELD H9W2R8,Allancroft school . Via forward the main entrance at T A signpost,BEACONSFIELD,45.4312,-73.8654,100
2903,ECOLE,ECLAVALLEE,Ecole Calixa-Lavallee,11411 Pelletier AV MONTREAL-NORD H1E1W4,Calixa-Lavallee High School . Via by school parking follow TA Sign by the students entrance,MONTREAL-NORD,45.6085,-73.6172,100
2904,ECOLE,ECOCARTIER,Ecole Cartier,257 Beaconsfield BV BEACONSFIELD H9W4A5,Cartier School. Via the parking entrance.,BEACONSFIELD,45.4312,-73.8654,100
2901,ECOLE,ECOPOLYCAV,Ecole Cavelier de Lasalle,9199 Centrale RU LASALLE H8R2Y6,Cavelier of Lasalle High School. Via the main entrance.,LASALLE,45.4308,-73.6358,100
2905,ECOLE,CCHAMPAGAN,Ecole Centre Champagnat,5017 Saint-Hubert RU MONTREAL (PLATEAU MONT-ROYAL) H1R2J5,Champagnat school center,PLATEAU MONT-ROYAL,45.526,-73.58,100
2900,ECOLE,ECOSTEGEMM,Ecole Charles-Bruneau,2515 Holt RU Ecole MONTREAL (ROSEMONT) H1Y1N4,Charles-Bruneau school . Via the entrance on 5777 Iberville street,ROSEMONT,45.5585,-73.5901,100
2911,ECOLE,ECODDAGALI,Ecole d'education des Adultes Galileo,10921 Gariepy AV MONTREAL-NORD H1H4C6,Galelio Adult Center . Via in the parking lot behind the school yard,MONTREAL-NORD,45.6085,-73.6172,100
